機構名稱,機構代碼,機構種類,縣市,區,地址全址,經度,緯度,O_ABC,特約服務項目,特約縣市,特約區域,機構電話,電子郵件,機構負責人姓名,特約起日,特約迄日,最後異動時間
財團法人老五老基金會附設臺北市私立老五老居家式服務類長期照顧服務機構,1S0100003,1,臺北市,北投區,臺北市北投區吉慶里石牌路1段14號3樓,121.5131072998,25.1103668213,B,居家服務,臺北市,士林區;北投區,02-28929702,bt@ofo.org.tw,陳麗欣,20240101.0,20261231.0,20231229 09:37:18
生通股份有限公司,BA0100001,BA,臺北市,中山區,臺北市中山區民權東路一段55號,121.524887085,25.0629062653,B,交通接送服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區;復興區,02-25997667,doreen@wcarsharing.com,陳金棍,20180701.0,20230310.0,20230307 09:21:21
生通股份有限公司,BA0100001,BA,臺北市,中山區,臺北市中山區民權東路一段55號,121.524887085,25.0629062653,B,交通接送服務(DA01),苗栗縣,苗栗市;苑裡鎮;通霄鎮;竹南鎮;後龍鎮;卓蘭鎮;大湖鄉;公館鄉;南庄鄉;頭屋鄉;三義鄉;西湖鄉;造橋鄉;三灣鄉;獅潭鄉;泰安鄉,02-25997667,doreen@wcarsharing.com,陳金棍,20230101.0,20241231.0,20230202 11:02:49
財團法人老五老基金會附設臺北市私立老五老居家式服務類長期照顧服務機構,1S0100003,1,臺北市,北投區,臺北市北投區吉慶里石牌路1段14號3樓,121.5131072998,25.1103668213,A,個案管理服務,臺北市,北投區,02-28929702,bt@ofo.org.tw,陳麗欣,20230731.0,20241231.0,20240112 10:52:13
生通股份有限公司,BA0100001,BA,臺北市,中山區,臺北市中山區民權東路一段55號,121.524887085,25.0629062653,B,交通接送服務(DA01),臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25997667,doreen@wcarsharing.com,陳金棍,20240101.0,20261231.0,20240327 09:56:56
臺北市政府社會局委託財團法人利河伯社會福利基金會經營管理臺北市文山老人養護中心,A10100032,A1,臺北市,文山區,臺北市文山區興豐里興隆路二段95巷8號,121.5468826294,25.0000209808,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,89313190,rwf_ws@yahoo.com,王明昌,20190101.0,20231231.0,20240102 18:56:31
臺北市政府社會局委託財團法人利河伯社會福利基金會經營管理臺北市文山老人養護中心,A10100032,A1,臺北市,文山區,臺北市文山區興豐里興隆路二段95巷8號,121.5468826294,25.0000209808,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,89313190,rwf_ws@yahoo.com,王明昌,20240301.0,20261231.0,20240506 14:25:27
基督復臨安息日會醫療財團法人附設臺安居家護理所,B10100008,B1,臺北市,松山區,臺北市松山區民福里八德路二段424號,121.5473403931,25.0480537415,B,專業照護服務,臺北市,松山區,02-27718151#2831,130679@tahsda.org.tw,夏姿慧,20180101.0,20241231.0,20221229 23:19:25
宜寧居家護理所,B10100013,B1,臺北市,士林區,臺北市士林區前港里承德路四段235號9樓,121.5223770142,25.0870456696,B,專業照護服務,桃園市,桃園區;中壢區;大溪區;楊梅區;蘆竹區;大園區;龜山區;八德區;龍潭區;平鎮區;新屋區;觀音區,02-28822382,karenchang0913@gmail.com,張肇仙,20231229.0,20251231.0,20231229 11:48:56
臺北市立萬芳醫院-委託臺北醫學大學辦理,B20100002,B2,臺北市,文山區,臺北市文山區興光里興隆路三段111號,121.5581436157,24.9999008179,A,個案管理服務,臺北市,文山區,02-29307930#1683,90236@w.tmu.edu.tw,劉燦宏,20230101.0,20241231.0,20230626 14:57:11
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25604176,mwang@mmh.org.tw,張文瀚,20180820.0,20241231.0,20221230 18:22:27
臺北市立聯合醫院(仁愛院區),B20100007,B2,臺北市,大安區,臺北市大安區仁慈里仁愛路四段10號,121.5452270508,25.0375118256,B,專業照護服務,臺北市,大安區;中山區;中正區;大同區;萬華區;南港區;士林區,02-27093600#3113,A0019@tpech.gov.tw,王智弘,20250101.0,20261231.0,20241025 10:22:07
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,A,個案管理服務,臺北市,萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20230101.0,20241231.0,20230208 09:06:32
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,B,居家失能個案家庭醫師照護服務,臺北市,中正區;大同區;萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20250101.0,20261231.0,20250204 16:18:31
好朋友居家職能治療所,B50100006,B5,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203170776,25.063583374,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-89136000,hami610@gmail.com,陳偉修,20180101.0,20241231.0,20221229 22:19:03
社團法人台灣愛鄰社區服務協會(大安區),BE0100002,BE,臺北市,大安區,臺北市大安區龍門里和平東路二段24號11樓,121.5364761353,25.0255756378,B,營養餐飲服務,臺北市,大安區,02-23692674,peter.chu@breadoflife.taipe,莊碧明,20190101.0,20211231.0,20190807 11:27:07
社團法人台灣愛鄰社區服務協會(大安區),BE0100002,BE,臺北市,大安區,臺北市大安區龍門里和平東路二段24號11樓,121.5364761353,25.0255756378,C,巷弄長照站,臺北市,大安區,02-23692674,peter.chu@breadoflife.taipe,莊碧明,20210101.0,20211231.0,20210407 16:00:11
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,1R0100002,1,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489014,25.0542488098,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20180101.0,20231231.0,20211230 15:57:48
財團法人獎卿護理展望基金會私立臺北居家長照機構,1S0100006,1,臺北市,大安區,臺北市大安區龍坡里和平東路一段216號,121.5318603516,25.0260295868,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23646040#24,ccfhcn@yahoo.com.tw,王仁宏,20250101.0,20261231.0,20241122 15:21:52
有限責任臺北市育坊社區照護勞動合作社私立育坊居家長照機構,1T0100001,1,臺北市,北投區,臺北市北投區中庸里大同街299號,121.4992370605,25.1398200989,B,喘息服務,臺北市,中山區;大同區;士林區;北投區,02-28957520,yfcare.coop@gmail.com,錢素明,20250321.0,20261231.0,20250321 14:44:41
臺北市私立安歆居家式服務類長期照顧服務機構,1X0100003,1,臺北市,中山區,臺北市中山區興亞里松江路50號3樓,121.532661438,25.0481796265,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25372586,crcanhsin@gmail.com,余建華,20250101.0,20261231.0,20241122 18:24:07
臺北市永昌長青會,BF0100003,BF,臺北市,中正區,臺北市中正區永昌里寧波西街181巷24號,121.5100784302,25.0265541077,C,巷弄長照站,臺北市,中正區,02-23071068,tyc.ch@msa.hinet.net,林萬出,20200101.0,20211231.0,20210408 16:49:58
私立愛吾愛居家長照機構,1X0100005,1,臺北市,萬華區,臺北市萬華區大理街171之1號2樓207室,121.4963226318,25.0341567993,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23087286,n01d.iwoi@gmail.com,許惠容,20240101.0,20261231.0,20231229 10:32:48
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,1R0100002,1,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489014,25.0542488098,A,個案管理服務,臺北市,士林區,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20240501.0,20241231.0,20240430 11:54:08
社團法人中國家庭教育協進會附設臺北市私立敬老居家式服務類長期照顧服務機構,1R0100002,1,臺北市,中山區,臺北市中山區中山里松江路131之12號6樓,121.5332489014,25.0542488098,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25090266,chinesehomeservice@yahoo.com.tw,吳逸秋,20250101.0,20261231.0,20241120 15:07:34
社團法人愛福家協會附設私立愛活樂園社區長照機構,2R0100001,2,臺北市,中正區,臺北市中正區羅斯福路2段5號2樓,121.5210876465,25.0292453766,B,小規模多機能服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23510005,duck621621@gmail.com,涂福增,20240101.0,20261231.0,20240102 14:53:09
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理臺北市松山社區式長期照顧服務機構,2S0100013,2,臺北市,松山區,臺北市松山區鵬程里健康路317號2樓,121.5665130615,25.0544319153,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27685636,sselder105@gmail.com,廖慧媛,20180530.0,20241231.0,20220209 09:57:18
臺北榮民總醫院附設遊詣居社區式長期照顧服務機構,2U0100001,2,臺北市,北投區,臺北市北投區永欣里石牌路二段322號1樓,121.5203857422,25.1192111969,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28712121,d2_uage@vghtpe.gov.tw,陳威明,20210101.0,20211231.0,20210202 12:37:42
臺北榮民總醫院附設遊詣居社區式長期照顧服務機構,2U0100001,2,臺北市,北投區,臺北市北投區永欣里石牌路二段322號1樓,121.5203857422,25.1192111969,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28712121,d2_uage@vghtpe.gov.tw,陳威明,20220101.0,20231231.0,20240102 10:56:55
臺北市私立安歆松江社區長照機構,2X0100001,2,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.532661438,25.0481796265,B,喘息服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-25371116,yaru42@gmail.com,張維庭,20250101.0,20271231.0,20241220 09:38:43
臺北市私立安歆松江社區長照機構,2X0100001,2,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.532661438,25.0481796265,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25371116,yaru42@gmail.com,張維庭,20240101.0,20261231.0,20240104 15:58:05
臺北市私立貴族老人長期照顧中心(養護型),A10100015,A1,臺北市,北投區,臺北市北投區大同里北投大業路452巷2號2-5f,121.4972915649,25.1317195892,B,喘息服務,臺北市,北投區,02-28965555,noahsang@gmail.com,桑予群,20181220.0,20241231.0,20221230 20:45:00
宜寧居家護理所,B10100013,B1,臺北市,士林區,臺北市士林區前港里承德路四段235號9樓,121.5223770142,25.0870456696,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;八里區;萬里區,02-28822382,karenchang0913@gmail.com,張肇仙,20220101.0,20241231.0,20220315 15:23:17
臺北市獨立型態成福居家護理所,B10100025,B1,臺北市,南港區,臺北市南港區百福里成福路204號,121.5885696411,25.0405826569,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27850802,chen_41@yahoo.com.tw,張美娟,20180316.0,20241231.0,20221229 23:18:53
臺北市立萬芳醫院-委託臺北醫學大學辦理,B20100002,B2,臺北市,文山區,臺北市文山區興光里興隆路三段111號,121.5581436157,24.9999008179,A,個案管理服務,臺北市,文山區,02-29307930#1683,90236@w.tmu.edu.tw,劉燦宏,20250101.0,20261231.0,20241231 19:47:20
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25604176,mwang@mmh.org.tw,張文瀚,20250101.0,20261231.0,20241101 10:09:28
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,B,營養餐飲服務,臺北市,大同區,02-25604176,mwang@mmh.org.tw,張文瀚,20190101.0,20211231.0,20190627 18:01:41
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,A,個案管理服務,臺北市,中山區,02-25604176,mwang@mmh.org.tw,張文瀚,20230101.0,20241231.0,20230208 09:02:21
臺北市立聯合醫院(仁愛院區),B20100007,B2,臺北市,大安區,臺北市大安區仁慈里仁愛路四段10號,121.5452270508,25.0375118256,B,專業照護服務,臺北市,大安區,02-27093600#3113,A0019@tpech.gov.tw,王智弘,20180101.0,20241231.0,20221230 12:16:00
臺北市立關渡醫院-委託臺北榮民總醫院經營,B20100020,B2,臺北市,北投區,臺北市北投區知行路225巷12號,121.4661254883,25.1203136444,A,個案管理服務,臺北市,北投區,02-28587000,niniye@gandau.gov.tw,陳亮恭,20250101.0,20261231.0,20241231 18:37:24
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,B,專業照護服務,臺北市,中正區;大同區;萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20180301.0,20241231.0,20241028 16:16:27
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,A,個案管理服務,臺北市,萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20250101.0,20261231.0,20241231 18:30:29
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,B,居家失能個案家庭醫師照護服務,臺北市,中正區;大同區;萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20211201.0,20241231.0,20221230 22:03:46
財團法人獎卿護理展望基金會私立臺北居家長照機構,1S0100006,1,臺北市,大安區,臺北市大安區龍坡里和平東路一段216號,121.5318603516,25.0260295868,B,居家服務,臺北市,信義區;大安區;文山區;南港區;內湖區,02-23646040#24,ccfhcn@yahoo.com.tw,王仁宏,20240101.0,20261231.0,20231229 11:23:53
臺北市私立安歆居家式服務類長期照顧服務機構,1X0100003,1,臺北市,中山區,臺北市中山區興亞里松江路50號3樓,121.532661438,25.0481796265,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25372586,crcanhsin@gmail.com,余建華,20190121.0,20241231.0,20231121 09:46:54
私立愛吾愛居家長照機構,1X0100005,1,臺北市,萬華區,臺北市萬華區大理街171之1號2樓207室,121.4963226318,25.0341567993,B,居家服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23087286,n01d.iwoi@gmail.com,許惠容,20220101.0,20231231.0,20211119 13:43:57
私立愛吾愛居家長照機構,1X0100005,1,臺北市,萬華區,臺北市萬華區大理街171之1號2樓207室,121.4963226318,25.0341567993,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23087286,n01d.iwoi@gmail.com,許惠容,20250101.0,20261231.0,20241119 17:33:37
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理臺北市松山社區式長期照顧服務機構,2S0100013,2,臺北市,松山區,臺北市松山區鵬程里健康路317號2樓,121.5665130615,25.0544319153,B,營養餐飲服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27685636,sselder105@gmail.com,廖慧媛,20240101.0,20241231.0,20240109 17:13:03
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理臺北市松山社區式長期照顧服務機構,2S0100013,2,臺北市,松山區,臺北市松山區鵬程里健康路317號2樓,121.5665130615,25.0544319153,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27685636,sselder105@gmail.com,廖慧媛,20190522.0,20221231.0,20210112 23:37:19
臺北市私立安歆松江社區長照機構,2X0100001,2,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.532661438,25.0481796265,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25371116,yaru42@gmail.com,張維庭,20240101.0,20261231.0,20240104 15:58:05
臺北市私立安歆松江社區長照機構,2X0100001,2,臺北市,中山區,臺北市中山區中央里松江路50號3樓,121.532661438,25.0481796265,B,日間照顧服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-25371116,yaru42@gmail.com,張維庭,20250101.0,20271231.0,20241220 09:38:25
臺北市私立群英老人長期照顧中心(養護型),A10100010,A1,臺北市,松山區,臺北市松山區敦化里敦化南路一段7號4樓,121.5492858887,25.0469055176,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-25791400,tai_da_168@yahoo.com.tw,鄭淑芬,20250101.0,20261231.0,20250204 14:52:34
臺北市私立貴族老人長期照顧中心(養護型),A10100015,A1,臺北市,北投區,臺北市北投區大同里北投大業路452巷2號2-5f,121.4972915649,25.1317195892,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28965555,noahsang@gmail.com,桑予群,20250101.0,20261231.0,20250204 11:36:44
臺北市政府社會局委託財團法人利河伯社會福利基金會經營管理臺北市文山老人養護中心,A10100032,A1,臺北市,文山區,臺北市文山區興豐里興隆路二段95巷8號,121.5468826294,25.0000209808,B,日間照顧服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,89313190,rwf_ws@yahoo.com,王明昌,20240101.0,20240331.0,20240102 18:57:15
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,B,居家失能個案家庭醫師照護服務,臺北市,中正區;大同區;萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20250101.0,20261231.0,20241028 16:54:52
好朋友居家職能治療所,B50100006,B5,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203170776,25.063583374,B,專業照護服務(CC01),新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;鶯歌區;三峽區;淡水區;汐止區;瑞芳區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;坪林區;三芝區;石門區;八里區;平溪區;雙溪區;貢寮區;金山區;萬里區;烏來區,02-89136000,hami610@gmail.com,陳偉修,20220101.0,20241231.0,20230802 17:19:14
好朋友居家職能治療所,B50100006,B5,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203170776,25.063583374,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-89136000,hami610@gmail.com,陳偉修,20250101.0,20261231.0,20241025 10:09:27
好朋友居家職能治療所,B50100006,B5,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203170776,25.063583374,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;三峽區;淡水區;汐止區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;三芝區;八里區;烏來區,02-89136000,hami610@gmail.com,陳偉修,20220101.0,20241231.0,20220126 15:27:18
頤園護理之家,A30100001,A3,臺北市,士林區,臺北市士林區重慶北路4段138、140、142號1-4樓,121.5126190186,25.0838489532,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,2811-9666,eyuan28119666@gmail.com,耿瑛鎂,20180101.0,20221231.0,20210112 23:04:25
基督復臨安息日會醫療財團法人附設臺安居家護理所,B10100008,B1,臺北市,松山區,臺北市松山區民福里八德路二段424號,121.5473403931,25.0480537415,B,專業照護服務,臺北市,松山區,02-27718151#2831,130679@tahsda.org.tw,夏姿慧,20250101.0,20261231.0,20241030 09:55:24
宜寧居家護理所,B10100013,B1,臺北市,士林區,臺北市士林區前港里承德路四段235號9樓,121.5223770142,25.0870456696,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28822382,karenchang0913@gmail.com,張肇仙,20250101.0,20261231.0,20241018 16:15:48
臺北市獨立型態成福居家護理所,B10100025,B1,臺北市,南港區,臺北市南港區百福里成福路204號,121.5885696411,25.0405826569,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-27850802,chen_41@yahoo.com.tw,張美娟,20250101.0,20261231.0,20240924 18:24:46
臺北市立聯合醫院(中興院區),B20100003,B2,臺北市,大同區,臺北市大同區玉泉里鄭州路145號,121.5093231201,25.0509700775,B,專業照護服務,臺北市,大同區,02-25523234#3253,B2141@tpech.gov.tw,王智弘,20180320.0,20241231.0,20221230 12:14:51
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,A,個案管理服務,臺北市,大同區,02-25604176,mwang@mmh.org.tw,張文瀚,20230101.0,20241231.0,20230208 09:08:13
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,A,個案管理服務,臺北市,大同區,02-25604176,mwang@mmh.org.tw,張文瀚,20250101.0,20261231.0,20241231 19:43:39
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,B20100005,B2,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223693848,25.0588321686,A,個案管理服務,臺北市,中山區,02-25604176,mwang@mmh.org.tw,張文瀚,20250101.0,20261231.0,20241231 19:45:14
臺北榮民總醫院,B20100019,B2,臺北市,北投區,臺北市北投區北投石牌路二段201號,121.5203857422,25.1192111969,A,個案管理服務,臺北市,北投區,02-28712121#89700,vghtpe.a@gmail.com,陳威明,20230101.0,20241231.0,20230208 09:03:31
臺北榮民總醫院,B20100019,B2,臺北市,北投區,臺北市北投區北投石牌路二段201號,121.5203857422,25.1192111969,A,個案管理服務,臺北市,北投區,02-28712121#89700,vghtpe.a@gmail.com,陳威明,20250101.0,20261231.0,20241231 18:48:04
國立臺灣大學醫學院附設醫院北護分院,B20100023,B2,臺北市,萬華區,臺北市萬華區內江街87號,121.5035705566,25.0417194366,B,專業照護服務,臺北市,中正區;大同區;萬華區,0223717101,B40731@bh.ntuh.gov.tw,詹鼎正,20250101.0,20261231.0,20241028 15:58:51
大東健保藥局,B30100002,B3,臺北市,士林區,臺北市士林區仁勇里大東路86之4號,121.5257492065,25.0911312103,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-28838940,newly_beer@yahoo.com.tw,郭雅芝,20180802.0,20201231.0,20210112 11:42:01
好朋友居家職能治療所,B50100006,B5,臺北市,中山區,臺北市中山區撫順街25號9樓之4,121.5203170776,25.063583374,B,專業照護服務,新北市,板橋區;三重區;中和區;永和區;新莊區;新店區;樹林區;三峽區;淡水區;汐止區;土城區;蘆洲區;五股區;泰山區;林口區;深坑區;石碇區;三芝區;八里區;烏來區,02-89136000,hami610@gmail.com,陳偉修,20250101.0,20271231.0,20241218 10:27:33
財團法人台北市中國基督教靈糧世界佈道會士林靈糧堂,BD0100006,BD,臺北市,士林區,臺北市士林區忠誠路二段53巷7號5樓,121.5322875977,25.1114368439,A,個案管理服務,臺北市,內湖區,02-26561700#253,a.xihu@slsc.org.tw,許本爵,20250101.0,20261231.0,20241231 18:27:03
財團法人私立台北仁濟院(萬華區),BD0100010,BD,臺北市,萬華區,臺北市萬華區廣州街200號,121.4980926514,25.0366802216,B,營養餐飲服務,臺北市,萬華區,,hanwei.chen@tjci.org.tw,林明成,20200101.0,20221231.0,20210128 20:21:00
財團法人伊甸社會福利基金會附設臺北市私立台北居家式服務類長期照顧服務機構,1S0100001,1,臺北市,北投區,臺北市北投區裕民里裕民六路120號,121.5176467896,25.1145343781,B,到宅沐浴車服務,臺北市,松山區;文山區;士林區;北投區,02-28210320#103,eden5580@eden.org.tw,陳宇昭,20240101.0,20261231.0,20231229 09:54:54
財團法人老五老基金會附設臺北市私立老五老居家式服務類長期照顧服務機構,1S0100003,1,臺北市,北投區,臺北市北投區吉慶里石牌路1段14號3樓,121.5131072998,25.1103668213,B,居家服務,臺北市,北投區,02-28929702,bt@ofo.org.tw,陳麗欣,20220101.0,20231231.0,20220207 16:14:40
社團法人中華民國士林靈糧堂社會福利協會附設臺北市私立安馨居家式服務類長期照顧服務機構,1R0100003,1,臺北市,士林區,臺北市士林區富光里延平北路五段83巷28弄11號,121.509185791,25.0815906525,B,居家服務,臺北市,松山區;中山區;大同區;南港區;內湖區;士林區;北投區,02-28110515,homeservice@slsc.org.tw,劉群茂,20180622.0,20231231.0,20211230 11:12:47
財團法人恆安社會福利慈善事業基金會附設臺北市私立恆安居家式服務類長期照顧服務機構,1S0100008,1,臺北市,大安區,臺北市大安區群賢里和平東路二段295號12樓,121.5446929932,25.0249919891,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2333-1955,hanganhomecare@gmail.com,胡世賢,20250101.0,20261231.0,20241120 10:37:04
財團法人恆安社會福利慈善事業基金會附設臺北市私立恆安居家式服務類長期照顧服務機構,1S0100008,1,臺北市,大安區,臺北市大安區群賢里和平東路二段295號12樓,121.5446929932,25.0249919891,B,喘息服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-2333-1955,hanganhomecare@gmail.com,胡世賢,20210316.0,20241231.0,20230103 19:33:58
社團法人臺灣職能治療學會,B50100010,B5,臺北市,中正區,臺北市中正區德義博愛路9號,121.5114440918,25.047416687,B,專業照護服務,臺北市,松山區;信義區;大安區;中山區;中正區;大同區;萬華區;文山區;南港區;內湖區;士林區;北投區,02-23820103,otaroc.taipei@gmail.com,吳菁宜,20180401.0,20201231.0,20201208 15:13:44
